Year,Month,Date,LTER_Site,Station,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm,Daily_windsp_mean_msec,FLAG_Daily_windsp_mean_msec,Daily_Windspeed_AbsMax_m_s,Daily_globalrad_total_jcm2,FLAG_Daily_globalrad_total_mjm2,Moss,Soil20cm,Comments
2010,2,20100203,ARC,TLKMAIN,-24.5,,-18.7,,-30.8,,0.0,E,2.9,,10.9,#N/A,,-8,-7,Using Imnavait SNOTEL precipitation data.
2010,2,20100204,ARC,TLKMAIN,-24.7,,-18.8,,-30.5,,0.0,E,6.4,,11.6,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,2,20100205,ARC,TLKMAIN,-29.4,,-26.7,,-33.3,,0.0,E,3.5,,6.0,#N/A,,-12,-9,Using Imnavait SNOTEL precipitation data.
2010,2,20100206,ARC,TLKMAIN,-31.4,,-28.9,,-33.5,,0.0,E,4.1,,7.3,#N/A,,-12,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100207,ARC,TLKMAIN,-27.8,,-25.0,,-33.0,,0.0,E,1.3,,4.5,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100208,ARC,TLKMAIN,-21.8,,-15.3,,-27.3,,0.0,E,2.3,,6.9,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100209,ARC,TLKMAIN,-19.0,,-11.1,,-27.9,,2.5,E,3.0,,6.9,#N/A,,-12,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100210,ARC,TLKMAIN,-26.8,,-19.7,,-30.6,,2.5,E,1.8,,4.1,#N/A,,-12,-11,Using Imnavait SNOTEL precipitation data.
2010,2,20100211,ARC,TLKMAIN,-16.5,,-10.4,,-23.4,,0.0,E,1.5,,4.0,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100212,ARC,TLKMAIN,-14.9,,-11.2,,-19.9,,0.0,E,2.5,,4.1,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100213,ARC,TLKMAIN,-21.9,,-17.9,,-25.9,,0.0,E,1.4,,3.9,#N/A,,-12,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100214,ARC,TLKMAIN,-19.9,,-15.4,,-25.0,,0.0,E,1.9,,4.4,#N/A,,-12,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100215,ARC,TLKMAIN,-24.5,,-18.6,,-27.1,,0.0,E,1.0,,3.4,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100216,ARC,TLKMAIN,-8.9,,-1.1,,-24.4,,0.0,E,4.1,,10.2,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,2,20100217,ARC,TLKMAIN,-8.2,,-4.6,,-12.8,,0.0,E,4.3,,7.0,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,2,20100218,ARC,TLKMAIN,-8.2,,-2.2,,-13.7,,2.5,E,5.4,,10.9,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
2010,2,20100219,ARC,TLKMAIN,-4.8,,-0.7,,-11.8,,0.0,E,4.1,,10.9,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
2010,2,20100220,ARC,TLKMAIN,-0.5,,3.5,,-6.0,,0.0,E,3.6,,9.9,#N/A,,-6,-7,Using Imnavait SNOTEL precipitation data.
2010,2,20100221,ARC,TLKMAIN,-1.0,,3.1,,-3.1,,0.0,E,1.7,,5.2,#N/A,,-6,-6,Using Imnavait SNOTEL precipitation data.
2010,2,20100222,ARC,TLKMAIN,-6.8,,-2.3,,-11.7,,0.0,E,1.6,,4.1,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
2010,2,20100223,ARC,TLKMAIN,-16.9,,-11.6,,-23.2,,0.0,E,2.0,,4.8,#N/A,,-8,-7,Using Imnavait SNOTEL precipitation data.
2010,2,20100224,ARC,TLKMAIN,-29.8,,-21.9,,-39.2,,0.0,E,2.1,,4.9,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
2010,2,20100225,ARC,TLKMAIN,-37.1,,-31.9,,-39.8,,0.0,E,1.7,,3.6,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,2,20100226,ARC,TLKMAIN,-39.3,,-34.3,,-39.8,,0.0,E,1.5,,3.7,#N/A,,-11,-9,Using Imnavait SNOTEL precipitation data.
2010,2,20100227,ARC,TLKMAIN,-38.6,,-32.0,,-39.8,,0.0,E,1.2,,3.2,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,2,20100228,ARC,TLKMAIN,-34.2,,-26.0,,-39.8,,0.0,E,1.9,,4.3,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,3,20100301,ARC,TLKMAIN,-32.4,,-24.9,,-39.0,,0.0,E,1.5,,3.5,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,3,20100302,ARC,TLKMAIN,-30.3,,-28.3,,-32.0,,0.0,E,1.4,,3.2,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,3,20100303,ARC,TLKMAIN,-29.8,,-26.8,,-32.7,,2.5,E,1.3,,2.9,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,3,20100304,ARC,TLKMAIN,-28.1,,-18.4,,-31.3,,0.0,E,1.0,,3.6,#N/A,,-10,-10,Using Imnavait SNOTEL precipitation data.
2010,3,20100305,ARC,TLKMAIN,-18.0,,-9.1,,-26.8,,0.0,E,1.9,,4.5,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100306,ARC,TLKMAIN,-12.5,,-5.8,,-16.1,,0.0,E,3.0,,5.9,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100307,ARC,TLKMAIN,-13.8,,-10.3,,-17.5,,0.0,E,2.9,,6.3,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100308,ARC,TLKMAIN,-18.5,,-13.2,,-28.1,,0.0,E,2.4,,5.9,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100309,ARC,TLKMAIN,-25.1,,-17.8,,-34.1,,0.0,E,1.8,,4.6,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100310,ARC,TLKMAIN,-27.3,,-24.3,,-34.1,,2.5,E,1.7,,4.0,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100311,ARC,TLKMAIN,-25.7,,-22.0,,-28.4,,0.0,E,1.4,,3.1,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100312,ARC,TLKMAIN,-30.5,,-26.7,,-34.0,,2.5,E,2.2,,4.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100313,ARC,TLKMAIN,-28.0,,-20.7,,-32.7,,0.0,E,1.5,,5.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100314,ARC,TLKMAIN,-28.8,,-19.9,,-36.2,,0.0,E,1.7,,4.3,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100315,ARC,TLKMAIN,-32.5,,-23.5,,-37.9,,0.0,E,0.9,,3.3,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100316,ARC,TLKMAIN,-27.7,,-19.7,,-36.2,,0.0,E,2.2,,6.6,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100317,ARC,TLKMAIN,-19.5,,-15.2,,-24.2,,2.5,E,4.4,,7.2,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100318,ARC,TLKMAIN,-11.7,,-5.2,,-17.1,,0.0,E,5.0,,8.0,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100319,ARC,TLKMAIN,-10.2,,-5.0,,-14.9,,0.0,E,3.5,,5.8,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100320,ARC,TLKMAIN,-12.5,,-6.5,,-18.5,,0.0,E,3.3,,10.5,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
2010,3,20100321,ARC,TLKMAIN,-10.0,,-6.0,,-18.7,,0.0,E,5.3,,9.7,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
2010,3,20100322,ARC,TLKMAIN,-19.1,,-10.7,,-26.6,,0.0,E,2.6,,5.4,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100323,ARC,TLKMAIN,-24.7,,-14.7,,-31.1,,0.0,E,1.8,,4.6,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100324,ARC,TLKMAIN,-22.1,,-11.5,,-33.6,,0.0,E,3.1,,8.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100325,ARC,TLKMAIN,-11.8,,-7.8,,-16.0,,0.0,,6.5,,10.5,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100326,ARC,TLKMAIN,-17.0,,-10.1,,-26.7,,0.3,,2.6,,6.1,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100327,ARC,TLKMAIN,-24.4,,-18.3,,-34.9,,0.0,,2.3,,6.2,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100328,ARC,TLKMAIN,-32.3,,-25.3,,-37.4,,0.0,,1.8,,5.0,#N/A,,-11,-10,Using Imnavait SNOTEL precipitation data.
2010,3,20100329,ARC,TLKMAIN,-25.6,,-13.4,,-34.0,,0.1,,1.9,,5.5,#N/A,,-10,-10,Using Imnavait SNOTEL precipitation data.
2010,3,20100330,ARC,TLKMAIN,-21.2,,-15.2,,-24.5,,0.0,,1.5,,4.1,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,3,20100331,ARC,TLKMAIN,-19.2,,-12.1,,-23.3,,0.0,,1.4,,3.7,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100401,ARC,TLKMAIN,-10.7,,-1.2,,-24.5,,0.0,,4.4,,11.3,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100402,ARC,TLKMAIN,-19.6,,-12.6,,-25.8,,0.0,,1.4,,2.8,#N/A,,-9,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100403,ARC,TLKMAIN,-19.9,,-12.3,,-28.2,,0.0,,1.1,,3.2,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100404,ARC,TLKMAIN,-22.9,,-16.3,,-29.8,,0.0,,1.1,,3.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100405,ARC,TLKMAIN,-16.2,,-4.5,,-24.0,,0.0,,1.3,,4.0,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100406,ARC,TLKMAIN,-19.6,,-8.4,,-26.2,,0.0,,1.0,,3.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100407,ARC,TLKMAIN,-19.4,,-8.2,,-27.3,,0.0,,0.9,,3.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100408,ARC,TLKMAIN,-23.4,,-15.5,,-29.4,,0.0,,1.1,,2.7,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100409,ARC,TLKMAIN,-21.7,,-16.1,,-29.4,,0.0,,1.5,,3.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100410,ARC,TLKMAIN,-20.7,,-11.8,,-27.7,,0.2,,1.8,,4.4,#N/A,,-10,-9,Using Imnavait SNOTEL precipitation data.
2010,4,20100411,ARC,TLKMAIN,-9.5,,-4.0,,-25.3,,0.0,,7.9,,14.5,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
2010,4,20100412,ARC,TLKMAIN,-3.8,,-1.5,,-6.9,,0.0,,6.5,,11.6,#N/A,,-7,-8,Using Imnavait SNOTEL precipitation data.
2010,4,20100413,ARC,TLKMAIN,-2.9,,1.0,,-5.7,,0.0,,6.1,,9.7,#N/A,,-6,-7,Using Imnavait SNOTEL precipitation data.
2010,4,20100414,ARC,TLKMAIN,-3.0,,0.6,,-6.5,,0.0,,5.5,,9.9,#N/A,,-6,-7,Using Imnavait SNOTEL precipitation data.
2010,4,20100415,ARC,TLKMAIN,-6.7,,-3.4,,-14.2,,0.0,,4.3,,9.3,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
2010,4,20100416,ARC,TLKMAIN,-9.7,,-3.7,,-16.8,,0.0,,4.4,,7.1,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
2010,4,20100417,ARC,TLKMAIN,-7.0,,-2.7,,-15.6,,0.0,,4.2,,9.2,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
2010,4,20100418,ARC,TLKMAIN,-3.3,,5.3,,-10.7,,0.0,,3.9,,7.2,#N/A,,-6,-6,Using Imnavait SNOTEL precipitation data.
2010,4,20100419,ARC,TLKMAIN,-1.7,,7.4,,-9.4,,0.0,,2.2,,4.6,#N/A,,-5,-6,Using Imnavait SNOTEL precipitation data.
2010,4,20100420,ARC,TLKMAIN,2.3,,10.2,,-4.0,,0.3,,3.0,,6.5,#N/A,,-3,-4,Using Imnavait SNOTEL precipitation data.
2010,4,20100421,ARC,TLKMAIN,-3.7,,2.1,,-8.8,,3.0,,1.7,,3.6,#N/A,,-4,-4,Using Imnavait SNOTEL precipitation data.
2010,4,20100422,ARC,TLKMAIN,-1.8,,7.8,,-8.5,,0.0,,1.6,,4.5,#N/A,,-4,-5,Using Imnavait SNOTEL precipitation data.
2010,4,20100423,ARC,TLKMAIN,-1.2,,4.7,,-7.7,,0.0,,3.8,,7.8,#N/A,,-4,-4,Using Imnavait SNOTEL precipitation data.
2010,4,20100424,ARC,TLKMAIN,0.0,,6.3,,-6.4,,0.0,,3.0,,6.3,#N/A,,-3,-4,Using Imnavait SNOTEL precipitation data.
2010,4,20100425,ARC,TLKMAIN,-3.6,,1.2,,-8.7,,0.0,,4.6,,8.3,#N/A,,-4,-4,Using Imnavait SNOTEL precipitation data.
2010,4,20100426,ARC,TLKMAIN,-8.7,,-6.6,,-10.8,,0.0,,1.9,,4.0,#N/A,,-5,-5,Using Imnavait SNOTEL precipitation data.
2010,4,20100427,ARC,TLKMAIN,-10.9,,-5.3,,-15.1,,0.0,,1.8,,5.6,#N/A,,-5,-5,Using Imnavait SNOTEL precipitation data.
2010,4,20100428,ARC,TLKMAIN,-9.8,,-4.9,,-13.5,,0.0,,1.6,,3.8,#N/A,,-5,-5,Using Imnavait SNOTEL precipitation data.
2010,4,20100429,ARC,TLKMAIN,-3.6,,8.5,,-15.4,,0.0,,1.0,,3.2,#N/A,,-2,-3,Using Imnavait SNOTEL precipitation data.
2010,4,20100430,ARC,TLKMAIN,2.1,,11.1,,-5.0,,0.0,,1.6,,4.4,#N/A,,-1,-2,Using Imnavait SNOTEL precipitation data.
2010,5,20100501,ARC,TLKMAIN,-6.4,,-4.6,,-8.4,,0.0,,2.3,,5.8,1592,,-2,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100502,ARC,TLKMAIN,-7.6,,-4.6,,-9.3,,0.0,,0.9,,2.6,2331,,-2,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100503,ARC,TLKMAIN,-6.6,,-1.4,,-9.5,,0.0,,1.5,,3.5,2295,,-3,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100504,ARC,TLKMAIN,-5.2,,0.1,,-11.9,,2.8,,2.0,,4.0,1389,,-2,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100505,ARC,TLKMAIN,-6.7,,-3.4,,-10.9,,1.0,,2.9,,6.1,2414,,-3,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100506,ARC,TLKMAIN,-9.6,,-3.8,,-11.9,,0.0,,1.8,,5.0,2675,,-3,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100507,ARC,TLKMAIN,-6.8,,3.1,,-15.7,,0.0,,1.4,,3.5,2684,,-3,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100508,ARC,TLKMAIN,-3.4,,4.0,,-11.8,,0.0,,1.9,,4.2,2727,,-3,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100509,ARC,TLKMAIN,-5.7,,6.6,,-14.1,,0.0,,2.0,,4.5,2286,,-3,-3,Using Imnavait SNOTEL precipitation data.
2010,5,20100510,ARC,TLKMAIN,-14.1,,-9.8,,-19.2,,0.4,,2.0,,5.8,2563,,-4,-4,Using Imnavait SNOTEL precipitation data.
2010,5,20100511,ARC,TLKMAIN,-16.0,,-11.1,,-21.6,,0.5,,3.1,,6.8,2468,,-5,-5,Using Imnavait SNOTEL precipitation data.
2010,5,20100512,ARC,TLKMAIN,-13.5,,-11.8,,-16.7,,0.0,,2.1,,5.7,2670,,-4,-4,Using Imnavait SNOTEL precipitation data.
2010,5,20100513,ARC,TLKMAIN,-8.4,,-0.5,,-13.6,,0.1,,1.7,,4.7,2130,,-3,-4,Using Imnavait SNOTEL precipitation data.
2010,5,20100514,ARC,TLKMAIN,-5.0,,1.8,,-12.1,,0.0,,1.2,,3.1,2255,,-1,-2,Using Imnavait SNOTEL precipitation data.
2010,5,20100515,ARC,TLKMAIN,1.7,,5.9,,-3.2,,0.0,,1.9,,5.0,2700,,0,-1,Using Imnavait SNOTEL precipitation data.
2010,5,20100516,ARC,TLKMAIN,-1.0,,7.7,,-7.2,,0.0,,2.2,,5.0,2557,,0,-1,Using Imnavait SNOTEL precipitation data.
2010,5,20100517,ARC,TLKMAIN,-3.3,,0.5,,-8.3,,0.0,,1.5,,4.4,2684,,0,-1,#REF!
2010,5,20100518,ARC,TLKMAIN,0.0,,7.6,,-6.9,,1.6,,2.2,,4.7,2051,,0,-1,#REF!
2010,5,20100519,ARC,TLKMAIN,-4.9,,-2.7,,-7.6,,0.0,,2.3,,4.4,2894,,1,0,#REF!
2010,5,20100520,ARC,TLKMAIN,-3.7,,-0.8,,-7.2,,0.0,,2.1,,5.0,2732,,1,0,#REF!
2010,5,20100521,ARC,TLKMAIN,-4.2,,-0.7,,-8.2,,0.0,,2.2,,4.7,2370,,2,0,#REF!
2010,5,20100522,ARC,TLKMAIN,-2.4,,2.5,,-6.1,,0.0,,1.9,,4.3,2110,,4,0,#REF!
2010,5,20100523,ARC,TLKMAIN,6.8,,12.6,,-0.6,,0.0,,1.8,,5.5,1380,,5,1,#REF!
2010,5,20100524,ARC,TLKMAIN,7.6,,12.2,,4.1,,0.0,,2.4,,5.8,2631,,7,1,#REF!
2010,5,20100525,ARC,TLKMAIN,3.6,,6.7,,0.2,,0.1,,2.2,,5.0,1984,,7,2,#REF!
2010,5,20100526,ARC,TLKMAIN,6.7,,15.0,,-0.4,,0.0,,2.5,,7.2,2781,,8,2,#REF!
2010,5,20100527,ARC,TLKMAIN,10.1,,17.3,,0.9,,0.0,,3.3,,7.0,2363,,8,3,#REF!
2010,5,20100528,ARC,TLKMAIN,12.7,,20.7,,4.3,,0.2,,3.2,,6.1,1834,,7,3,#REF!
2010,5,20100529,ARC,TLKMAIN,6.4,,19.0,,2.0,,0.0,,3.4,,9.3,2496,,8,2,#REF!
2010,5,20100530,ARC,TLKMAIN,6.8,,11.8,,1.8,,0.2,,2.6,,6.5,2387,,8,3,#REF!
2010,5,20100531,ARC,TLKMAIN,10.7,,16.0,,2.1,,0.8,,2.7,,6.0,1569,,7,3,#REF!
2010,6,20100601,ARC,TLKMAIN,4.6,,13.2,,-1.5,,0.8,,3.0,,8.0,1142,,4,2,#REF!
2010,6,20100602,ARC,TLKMAIN,0.2,,5.1,,-2.4,,10.1,,1.7,,5.4,1099,,5,2,#REF!
2010,6,20100603,ARC,TLKMAIN,1.5,,5.7,,-0.7,,0.0,,3.0,,6.3,1721,,6,2,#REF!
2010,6,20100604,ARC,TLKMAIN,4.0,,12.3,,-0.7,,0.1,,2.5,,5.5,2559,,8,3,#REF!
2010,6,20100605,ARC,TLKMAIN,6.6,,10.1,,1.7,,0.0,,2.6,,5.0,2598,,9,3,#REF!
2010,6,20100606,ARC,TLKMAIN,9.6,,19.2,,1.5,,0.0,,2.7,,8.2,2902,,10,4,#REF!
2010,6,20100607,ARC,TLKMAIN,14.1,,19.7,,8.2,,0.0,,4.2,,10.5,2534,,10,4,#REF!
2010,6,20100608,ARC,TLKMAIN,12.4,,16.5,,5.3,,0.0,,2.9,,8.2,2407,,10,4,#REF!
2010,6,20100609,ARC,TLKMAIN,12.2,,20.1,,3.8,,1.0,,2.8,,8.7,2370,,9,4,#REF!
2010,6,20100610,ARC,TLKMAIN,10.7,,13.4,,7.6,,0.4,,5.1,,8.4,2295,,10,5,#REF!
2010,6,20100611,ARC,TLKMAIN,16.1,,20.6,,7.7,,0.0,,3.2,,6.8,1478,,9,4,#REF!
2010,6,20100612,ARC,TLKMAIN,11.4,,17.1,,5.4,,0.0,,3.1,,7.9,2719,,10,4,#REF!
2010,6,20100613,ARC,TLKMAIN,10.4,,16.0,,3.4,,0.0,,3.8,,9.9,3133,,10,4,#REF!
2010,6,20100614,ARC,TLKMAIN,9.4,,14.0,,2.4,,0.0,,2.9,,6.2,2952,,10,4,#REF!
2010,6,20100615,ARC,TLKMAIN,11.1,,16.5,,0.2,,0.0,,3.2,,6.5,1730,,10,5,#REF!
2010,6,20100616,ARC,TLKMAIN,13.3,,19.4,,7.3,,0.8,,3.3,,8.7,864,,7,4,#REF!
2010,6,20100617,ARC,TLKMAIN,6.1,,10.6,,3.3,,9.9,,1.7,,5.1,1815,,10,4,#REF!
2010,6,20100618,ARC,TLKMAIN,11.1,,16.4,,7.5,,5.4,,2.0,,6.7,1309,,9,5,#REF!
2010,6,20100619,ARC,TLKMAIN,9.0,,11.8,,6.7,,1.0,,3.8,,7.4,1273,,8,4,#REF!
2010,6,20100620,ARC,TLKMAIN,5.0,,9.0,,2.2,,0.0,,2.6,,4.8,2077,,9,4,#REF!
2010,6,20100621,ARC,TLKMAIN,10.0,,14.8,,1.3,,0.0,,2.8,,6.0,3196,,10,5,#REF!
2010,6,20100622,ARC,TLKMAIN,10.6,,14.4,,2.8,,0.0,,3.5,,7.4,2767,,10,5,#REF!
2010,6,20100623,ARC,TLKMAIN,8.8,,12.5,,3.3,,0.0,,3.0,,6.8,3056,,10,5,#REF!
2010,6,20100624,ARC,TLKMAIN,10.6,,14.8,,3.2,,0.0,,3.6,,7.8,3095,,10,5,#REF!
2010,6,20100625,ARC,TLKMAIN,9.6,,13.1,,3.4,,0.0,,3.4,,6.7,2619,,10,5,#REF!
2010,6,20100626,ARC,TLKMAIN,8.9,,13.1,,2.8,,0.0,,2.8,,6.7,3077,,9,5,#REF!
2010,6,20100627,ARC,TLKMAIN,6.6,,9.2,,2.4,,0.0,,3.1,,5.7,1924,,9,5,#REF!
2010,6,20100628,ARC,TLKMAIN,6.7,,10.4,,3.2,,0.2,,3.2,,9.3,2755,,11,5,#REF!
2010,6,20100629,ARC,TLKMAIN,12.5,,17.4,,6.3,,0.4,,3.2,,8.9,2110,,11,6,#REF!
2010,6,20100630,ARC,TLKMAIN,14.6,,19.2,,7.0,,0.0,,3.0,,7.0,2690,,13,7,#REF!
2010,7,20100701,ARC,TLKMAIN,12.4,,15.1,,8.3,,0.0,,2.7,,5.3,2595,,13,7,#REF!
2010,7,20100702,ARC,TLKMAIN,15.8,,17.2,,11.6,,0.0,,3.9,,6.3,2323,,12,7,#REF!
2010,7,20100703,ARC,TLKMAIN,14.6,,18.5,,6.7,,1.5,,3.3,,7.6,658,,8,7,#REF!
2010,7,20100704,ARC,TLKMAIN,6.8,,10.4,,5.3,,0.2,,2.9,,6.0,2626,,12,6,#REF!
2010,7,20100705,ARC,TLKMAIN,11.9,,17.1,,6.5,,0.5,,2.2,,6.4,446,,8,7,#REF!
2010,7,20100706,ARC,TLKMAIN,4.5,,5.3,,3.5,,11.5,,4.2,,5.8,1270,,8,5,#REF!
2010,7,20100707,ARC,TLKMAIN,5.3,,10.5,,0.5,,10.2,,2.3,,6.3,461,,7,6,#REF!
2010,7,20100708,ARC,TLKMAIN,8.6,,10.9,,5.4,,0.5,,3.9,,8.6,2502,,13,7,#REF!
2010,7,20100709,ARC,TLKMAIN,15.1,,21.4,,8.8,,0.0,,2.1,,4.2,2384,,14,9,#REF!
2010,7,20100710,ARC,TLKMAIN,18.5,,24.5,,9.1,,0.0,,3.2,,6.6,2830,,15,9,#REF!
2010,7,20100711,ARC,TLKMAIN,17.1,,19.5,,10.5,,0.0,,3.7,,6.9,1790,,12,9,#REF!
2010,7,20100712,ARC,TLKMAIN,10.6,,16.9,,4.4,,5.2,,3.4,,8.8,1675,,9,8,#REF!
2010,7,20100713,ARC,TLKMAIN,5.0,,8.1,,1.6,,5.7,,3.6,,8.3,1049,,10,8,#REF!
2010,7,20100714,ARC,TLKMAIN,6.8,,10.4,,2.8,,2.5,,2.8,,8.4,1431,,8,8,#REF!
2010,7,20100715,ARC,TLKMAIN,5.0,,6.9,,3.2,,0.0,,3.1,,5.5,1301,,9,7,#REF!
2010,7,20100716,ARC,TLKMAIN,5.6,,9.4,,2.1,,4.3,,1.6,,3.7,1733,,8,7,#REF!
2010,7,20100717,ARC,TLKMAIN,9.0,,13.0,,1.3,,0.0,,4.9,,8.9,781,,9,7,#REF!
2010,7,20100718,ARC,TLKMAIN,9.8,,12.7,,7.0,,6.0,,2.8,,7.9,1057,,10,7,#REF!
2010,7,20100719,ARC,TLKMAIN,10.2,,14.3,,6.5,,1.8,,2.9,,7.2,860,,10,7,#REF!
2010,7,20100720,ARC,TLKMAIN,8.2,,9.4,,7.0,,5.8,,3.9,,7.0,1455,,11,8,#REF!
2010,7,20100721,ARC,TLKMAIN,9.5,,13.4,,5.8,,4.6,,3.4,,6.0,1434,,13,10,#REF!
2010,7,20100722,ARC,TLKMAIN,11.3,,15.7,,6.0,,6.2,,2.2,,7.0,1654,,12,11,#REF!
2010,7,20100723,ARC,TLKMAIN,11.9,,16.0,,4.6,,0.1,,4.1,,7.6,1712,,11,10,#REF!
2010,7,20100724,ARC,TLKMAIN,11.2,,16.0,,3.4,,1.6,,3.8,,9.4,1130,,12,9,#REF!
2010,7,20100725,ARC,TLKMAIN,10.3,,14.9,,6.7,,0.0,,2.3,,6.0,2216,,13,9,#REF!
2010,7,20100726,ARC,TLKMAIN,13.9,,17.8,,9.7,,0.1,,2.9,,6.7,1324,,12,9,#REF!
2010,7,20100727,ARC,TLKMAIN,13.4,,18.8,,7.7,,0.0,,2.5,,6.8,1776,,13,9,#REF!
2010,7,20100728,ARC,TLKMAIN,14.2,,19.8,,8.4,,0.7,,2.3,,7.2,442,,11,9,#REF!
2010,7,20100729,ARC,TLKMAIN,11.1,,13.0,,9.1,,19.1,,2.4,,5.5,567,,11,9,#REF!
2010,7,20100730,ARC,TLKMAIN,10.2,,11.9,,9.3,,10.9,,2.9,,6.0,1502,,13,10,#REF!
2010,7,20100731,ARC,TLKMAIN,11.7,,17.0,,6.6,,3.2,,1.6,,4.0,2176,,13,11,#REF!
2010,8,20100801,ARC,TLKMAIN,13.6,,19.8,,6.4,,0.0,,3.3,,7.2,1706,,14,11,#REF!
2010,8,20100802,ARC,TLKMAIN,14.7,,21.1,,8.5,,0.0,,2.6,,5.3,1838,,14,11,#REF!
